popularity;acousticness;danceability;duration_ms;energy;instrumentalness;key;liveness;loudness;mode;speechiness;tempo;valence;music_genre
59.0;0.00344;0.133;-1.0;0.927;0.00044;G;0.0915;-5.371;Major;0.0741;197.708;0.5;Rock
41.0;0.976;0.691;89999.0;0.0571;0.918;F#;0.108;-23.621;Major;0.0422;72.077;0.505;Jazz
32.0;0.1889999999999999;0.696;441773.0;0.8490000000000001;0.7709999999999999;A;0.155;-10.602;Minor;0.045;107.819;0.596;Electronic
38.0;0.437;0.7090000000000001;154720.0;0.642;0.0;A;0.2189999999999999;-9.504;Major;0.0588;93.124;0.764;Country
23.0;0.527;0.5710000000000001;331133.0;0.7609999999999999;0.0;G;0.32;-3.85;Major;0.036;90.04299999999999;0.65;Anime
29.0;0.000684;0.447;252200.0;0.935;6.25e-05;E;0.109;-4.535;Minor;0.0406;157.97799999999998;0.917;Anime
50.0;0.00922;0.6890000000000001;320627.0;0.735;0.00072;D;0.365;-4.545;Major;0.267;171.403;0.059;Hip-Hop
57.0;0.196;0.601;219035.0;0.664;0.0854;F#;0.145;-7.126;Major;0.0828;;0.483;Hip-Hop
38.0;0.973;0.214;-1.0;0.0524;0.777;C;0.086;-21.485;Major;0.0469;83.815;0.0656;Classical
63.0;0.01;0.364;204867.0;0.755;0.000366;B;0.0856;-9.308;Minor;0.0689;148.83;0.4539999999999999;Alternative
58.0;0.513;0.825;168632.0;0.4529999999999999;0.0;A#;0.102;-8.17;Major;0.0451;108.991;0.614;Rap
67.0;0.266;0.3279999999999999;180600.0;0.619;1.95e-06;C;0.178;-7.136;Major;0.282;67.153;0.405;Rap
57.0;0.58;0.518;-1.0;0.417;0.0;G#;0.0722;-13.268;Major;0.0325;;0.311;Rock
30.0;0.995;0.544;218400.0;0.0639;0.8959999999999999;F;0.0854;-23.034;Major;0.0733;109.189;0.278;Classical
46.0;0.207;0.879;447095.0;0.495;0.759;E;0.0925;-10.404000000000002;Minor;0.0746;116.012;0.495;Jazz
15.0;0.757;0.309;245173.0;0.509;0.0;G#;0.134;-7.107;Minor;0.0564;81.125;0.114;Anime
39.0;0.0417;0.607;253160.0;0.8909999999999999;0.00521;A;0.314;-4.56;Minor;0.0387;120.012;0.462;Alternative
60.0;0.0315;0.9;173683.0;0.488;0.0;F;0.1009999999999999;-6.371;Minor;0.2739999999999999;83.49799999999999;0.679;Hip-Hop
2.0;0.92;0.563;289698.0;0.5870000000000001;2.83e-06;G;0.705;-8.056000000000001;Major;0.939;79.715;0.583;Jazz
24.0;0.995;0.352;113653.0;0.0597;0.8540000000000001;A#;0.144;-24.945;Minor;0.0575;116.165;0.0547;Classical
36.0;0.961;0.154;262995.0;0.257;0.00122;D#;0.125;-10.034;Major;0.0394;91.881;0.0475;Classical
61.0;0.000279;0.732;-1.0;0.47;0.0;C;0.119;-7.601;Minor;0.244;159.936;0.411;Rap
49.0;0.0332;0.8240000000000001;219034.0;0.573;0.0;C#;0.0858;-7.436;Major;0.257;139.87;0.496;Hip-Hop
50.0;0.8320000000000001;0.708;245573.0;0.215;0.000551;G;0.142;-20.267;Major;0.0418;117.966;0.5820000000000001;Country
25.0;0.632;0.7190000000000001;255347.0;0.604;0.0;F#;0.114;-3.846;Major;0.0289;111.969;0.522;Anime
51.0;0.994;0.305;218093.0;0.0272;0.7709999999999999;C#;0.115;-31.167;Minor;0.042;79.243;0.151;Classical
35.0;0.000612;0.292;301613.0;0.97;0.4029999999999999;B;0.308;-3.615;Major;0.132;109.8;0.351;Jazz
23.0;0.134;0.929;298476.0;0.397;0.0;G#;0.0832;-6.353;Major;0.0486;96.014;0.82;Blues
41.0;0.872;0.71;-1.0;0.244;0.325;F;0.0899;-13.799;Minor;0.0443;125.804;0.672;Jazz
59.0;0.9;0.518;-1.0;0.0493;0.879;A;0.349;-26.565;Minor;0.0346;61.908;0.16;Jazz
60.0;0.00212;0.6559999999999999;227560.0;0.6920000000000001;0.00305;C#;0.128;-6.145;Minor;0.0563;128.016;0.693;Rap
37.0;0.982;0.4379999999999999;224533.0;0.0929;0.000156;F;0.162;-12.907;Major;0.0471;76.446;0.28;Blues
30.0;0.0534;0.715;306840.0;0.445;0.309;F#;0.0701;-11.074000000000002;Minor;0.0376;83.655;0.5529999999999999;Jazz
39.0;0.973;0.3879999999999999;276973.0;0.301;0.221;C;0.0692;-17.959;Major;0.186;77.175;0.402;Classical
28.0;0.0352;0.441;206507.0;0.823;0.0119;G;0.594;-6.704;Major;0.0822;120.509;0.639;Blues
32.0;0.039;0.5479999999999999;153733.0;0.792;1.46e-05;D;0.0545;-5.499;Major;0.0385;90.299;0.609;Blues
49.0;0.728;0.504;244680.0;0.4539999999999999;4.5e-06;F;0.192;-7.585;Major;0.0356;146.43200000000002;0.302;Country
26.0;0.00927;0.594;295884.0;0.8270000000000001;0.0156;G;0.118;-4.691;Major;0.0304;136.037;0.846;Blues
51.0;0.871;0.421;265320.0;0.0867;0.429;C;0.115;-18.732;Major;0.037;95.438;0.07;Jazz
28.0;0.000146;0.307;573280.0;0.901;0.825;F#;0.0883;-9.168;Major;0.0389;113.229;0.5489999999999999;Electronic
33.0;0.22;0.316;486133.0;0.585;0.732;D;0.975;-7.705;Minor;0.0407;181.084;0.575;Blues
27.0;0.0556;0.407;213987.0;0.675;6.54e-05;A;0.102;-5.59;Major;0.0681;133.575;0.49;Blues
50.0;0.322;0.632;264200.0;0.736;0.0;C;0.3389999999999999;-13.945;Major;0.0481;136.373;0.7440000000000001;Country
52.0;0.179;0.833;183529.0;0.852;5.27e-06;G#;0.149;-5.272;Minor;0.114;135.967;0.652;Hip-Hop
46.0;0.181;0.485;190907.0;0.8740000000000001;0.0166;F;0.6509999999999999;-6.821000000000001;Minor;0.0827;111.74;0.528;Electronic
67.0;0.723;0.7859999999999999;148040.0;0.7829999999999999;0.0;D;0.195;-5.191;Major;0.0314;121.451;0.968;Blues
60.0;0.114;0.655;218293.0;0.645;0.0;B;0.0762;-5.5920000000000005;Minor;0.0949;180.074;0.598;Hip-Hop
55.0;0.741;0.4629999999999999;203173.0;0.609;0.000294;D;0.115;-11.105;Minor;0.171;107.975;0.409;Hip-Hop
54.0;0.0101;0.391;316853.0;0.883;0.1;D;0.352;-4.467;Major;0.216;116.968;0.476;Rock
36.0;0.677;0.625;239733.0;0.5379999999999999;4.09e-05;C#;0.109;-7.361000000000001;Major;0.033;80.057;0.285;Country
56.0;0.243;0.7190000000000001;209667.0;0.546;0.00844;G;0.181;-10.239;Major;0.032;117.925;0.669;Country
60.0;0.00421;0.2189999999999999;316667.0;0.989;0.0156;B;0.375;-2.962;Minor;0.16;168.06900000000002;0.149;Rap
42.0;0.963;0.44;256867.0;0.147;0.0;G#;0.1;-12.761;Minor;0.0359;132.613;0.354;Blues
56.0;0.187;0.748;180893.0;0.654;0.0;G;0.265;-6.053;Minor;0.0651;140.039;0.675;Rap
36.0;0.981;0.617;149867.0;0.5529999999999999;0.181;D;0.107;-9.302;Minor;0.138;;0.778;Jazz
28.0;0.591;0.509;284640.0;0.4579999999999999;0.00658;C#;0.0789;-13.619000000000002;Major;0.0331;119.871;0.2339999999999999;Anime
9.0;0.00291;0.3379999999999999;30027.0;0.631;0.866;D;0.143;-7.465;Minor;0.0426;126.2;0.4679999999999999;Anime
34.0;0.7959999999999999;0.64;223200.0;0.4;0.0162;A#;0.1009999999999999;-18.148;Minor;0.0559;117.248;0.7509999999999999;Jazz
46.0;0.575;0.747;214570.0;0.371;0.00159;A;0.0838;-10.943;Major;0.0668;;0.485;Country
0.0;0.994;0.359;369160.0;0.0298;0.931;C;0.0702;-30.033;Major;0.0397;141.49;0.616;Classical
47.0;0.000113;0.529;176347.0;0.792;2.1600000000000003e-05;C;0.2319999999999999;-5.482;Major;0.0298;119.262;0.716;Country
52.0;0.00158;0.497;342347.0;0.8440000000000001;0.0854;D;0.155;-5.055;Minor;0.0346;126.137;0.32;Alternative
48.0;0.0497;0.557;200824.0;0.755;0.0;E;0.141;-6.944;Minor;0.146;169.896;0.384;Electronic
50.0;0.0182;0.466;220800.0;0.928;0.485;G#;0.107;-4.666;Minor;0.114;99.866;0.181;Electronic
48.0;0.0338;0.7020000000000001;373309.0;0.723;0.00176;C#;0.0923;-6.023;Major;0.0393;;0.846;Alternative
51.0;0.0247;0.926;199549.0;0.34;0.0;C#;0.0796;-11.178;Major;0.469;140.004;0.679;Rap
43.0;0.203;0.6729999999999999;212907.0;0.838;8.8e-06;G;0.105;-5.922000000000001;Major;0.314;168.114;0.872;Alternative
51.0;0.215;0.867;167650.0;0.564;0.0;B;0.1119999999999999;-6.815;Major;0.0909;109.95;0.237;Hip-Hop
29.0;0.923;0.237;442387.0;0.115;0.564;G;0.136;-20.587;Major;0.0488;112.266;0.059;Classical
38.0;0.888;0.433;65040.0;0.119;0.768;A;0.0938;-15.91;Minor;0.0389;92.682;0.0815;Classical
66.0;0.00162;0.426;205600.0;0.929;0.105;D;0.0789;-6.729;Major;0.0701;;0.539;Rap
38.0;0.000525;0.475;196907.0;0.997;0.0216;G#;0.239;-1.831;Major;0.127;102.495;0.106;Anime
31.0;0.103;0.711;293200.0;0.621;2.09e-05;G;0.0731;-10.513;Major;0.168;80.015;0.962;Electronic
53.0;0.144;0.427;268800.0;0.84;2.23e-06;D;0.2789999999999999;-3.741;Major;0.1169999999999999;149.951;0.0861;Electronic
31.0;0.4589999999999999;0.128;121979.0;0.246;0.967;D;0.0996;-17.0;Major;0.0333;82.649;0.152;Classical
41.0;0.563;0.679;439026.0;0.8959999999999999;0.3389999999999999;D#;0.0565;-9.142;Minor;0.0413;121.919;0.961;Electronic
53.0;0.662;0.264;218133.0;0.307;0.0;G;0.1009999999999999;-12.36;Major;0.0341;172.546;0.153;Country
79.0;0.309;0.8290000000000001;-1.0;0.73;0.0;F#;0.109;-4.553999999999999;Minor;0.241;149.075;0.324;Hip-Hop
3.0;0.937;0.233;594600.0;0.133;0.599;F;0.715;-18.419;Major;0.0418;78.711;0.0782;Classical
64.0;0.00231;0.653;228027.0;0.949;0.0;C#;0.41;-3.179;Major;0.12;;0.372;Rap
51.0;0.0131;0.2739999999999999;269093.0;0.472;0.069;A;0.0802;-7.614;Minor;0.0263;148.996;0.14;Alternative
52.0;0.3339999999999999;0.7859999999999999;257080.0;0.46;3.62e-06;G;0.0409999999999999;-10.701;Major;0.0303;132.503;0.861;Country
58.0;0.0208;0.8079999999999999;221027.0;0.726;0.276;A#;0.129;-8.435;Minor;0.252;96.12;0.616;Alternative
16.0;0.96;0.1939999999999999;649987.0;0.0196;0.887;G;0.113;-28.069000000000003;Minor;0.0443;;0.0805;Classical
33.0;0.179;0.541;263467.0;0.392;0.0213;B;0.257;-13.363;Major;0.111;92.827;0.486;Jazz
47.0;0.03;0.589;264031.0;0.778;0.00501;C;0.0833;-6.317;Major;0.0285;113.965;0.637;Alternative
14.0;0.00213;0.5429999999999999;232787.0;0.846;0.851;D;0.246;-9.163;Major;0.0392;109.958;0.606;Anime
53.0;0.0521;0.631;176555.0;0.634;0.000504;C#;0.0903;-5.17;Minor;0.0362;145.004;0.236;Rap
54.0;0.000788;0.256;320907.0;0.423;0.402;F#;0.25;-11.994000000000002;Major;0.035;173.27;0.441;Blues
25.0;0.287;0.53;301707.0;0.644;0.0;G#;0.131;-3.892;Major;0.032;145.759;0.437;Anime
62.0;0.0509;0.687;170625.0;0.728;0.0;F#;0.216;-4.968999999999999;Minor;0.125;127.95;0.439;Rap
20.0;0.0219;0.302;116533.0;0.57;0.497;D;0.0827;-9.009;Minor;0.0436;129.78;0.0491;Anime
31.0;0.00309;0.37;216000.0;0.897;1.07e-06;C;0.0742;-2.423;Major;0.0446;140.171;0.1159999999999999;Electronic
39.0;0.0127;0.585;261373.0;0.45;0.675;D;0.0921;-11.736;Major;0.0574;139.57399999999998;0.342;Anime
74.0;0.7070000000000001;0.171;182400.0;0.33;0.00381;F;0.302;-9.699;Major;0.0329;174.43099999999998;0.315;Jazz
17.0;0.176;0.545;241000.0;0.818;0.0;D;0.153;-4.253;Minor;0.0511;;0.635;Anime
51.0;0.00498;0.731;185018.0;0.804;0.0;A#;0.0751;-4.043;Major;0.3;137.385;0.6459999999999999;Hip-Hop
30.0;0.0704;0.767;273933.0;0.862;3.54e-05;F;0.1119999999999999;-6.347;Minor;0.221;95.023;0.809;Electronic
56.0;0.239;0.802;238054.0;0.317;1.44e-05;D;0.214;-19.212;Major;0.3939999999999999;;0.433;Rap
30.0;0.00161;0.31;663733.0;0.944;5.2900000000000005e-05;D;0.151;-5.122000000000001;Major;0.136;176.884;0.17;Classical
51.0;4.39e-05;0.4;159253.0;0.991;7.33e-06;G#;0.28;-2.043;Major;0.152;129.52200000000002;0.452;Alternative
51.0;0.0227;0.574;116758.0;0.542;0.868;E;0.288;-7.773;Minor;0.138;82.427;0.3829999999999999;Alternative
59.0;0.0205;0.615;211225.0;0.675;0.0;D;0.111;-4.717;Major;0.0263;135.966;0.512;Country
36.0;0.954;0.092;478387.0;0.114;0.541;E;0.122;-21.167;Minor;0.0442;84.632;0.0407;Classical
52.0;0.000325;0.595;199707.0;0.949;4.24e-05;F;0.306;-4.327;Major;0.0476;117.97;0.772;Alternative
29.0;0.679;0.517;273160.0;0.3939999999999999;4.52e-05;D;0.711;-10.843;Major;0.0509;104.87;0.578;Blues
41.0;0.00205;0.603;185753.0;0.972;0.687;B;0.124;-5.013;Minor;0.0415;145.997;0.3879999999999999;Electronic
39.0;0.0133;0.486;-1.0;0.979;0.0008609999999999;D;0.176;-3.874;Major;0.1169999999999999;136.15;0.477;Country
60.0;0.4029999999999999;0.644;207876.0;0.6409999999999999;0.0;G;0.5;-7.501;Minor;0.305;127.824;0.56;Hip-Hop
68.0;0.0453;0.728;228707.0;0.8109999999999999;2.07e-06;G;0.362;-4.2780000000000005;Major;0.0564;114.995;0.705;Rap
62.0;0.181;0.635;218947.0;0.777;0.0;C#;0.357;-6.018;Major;0.231;128.09;0.177;Hip-Hop
28.0;0.00391;0.457;334353.0;0.984;0.608;A;0.602;-6.14;Major;0.2289999999999999;124.016;0.0497;Electronic
34.0;0.0504;0.655;167240.0;0.67;6.13e-05;B;0.0546;-5.27;Minor;0.159;79.112;0.5920000000000001;Blues
65.0;0.0121;0.5670000000000001;175907.0;0.723;0.0;A;0.264;-5.33;Minor;0.29;128.463;0.272;Hip-Hop
38.0;0.823;0.5479999999999999;168827.0;0.256;1.4e-05;D#;0.1009999999999999;-14.527;Major;0.0374;100.806;0.5479999999999999;Jazz
43.0;6.330000000000001e-05;0.562;-1.0;0.872;0.451;F#;0.1669999999999999;-7.202000000000001;Minor;0.0551;150.20600000000002;0.6459999999999999;Alternative
47.0;0.122;0.765;254467.0;0.836;0.000297;C#;0.14;-4.759;Major;0.263;198.235;0.5720000000000001;Rap
25.0;0.986;0.376;207667.0;0.0422;0.0016699999999999;C;0.0682;-20.807;Major;0.042;122.565;0.0397;Classical
64.0;0.212;0.608;260632.0;0.6759999999999999;0.0;C#;0.347;-7.56;Major;0.248;;0.57;Hip-Hop
37.0;0.7509999999999999;0.27;154040.0;0.00492;0.0116;D;0.14;-30.759;Major;0.0405;110.402;0.0787;Classical
40.0;0.157;0.6859999999999999;-1.0;0.873;3.1e-06;A;0.15;-4.721;Major;0.245;90.01299999999999;0.386;Country
39.0;0.01;0.416;313293.0;0.858;3.8e-05;G#;0.0731;-4.044;Major;0.0843;121.766;0.344;Anime
34.0;7.22e-06;0.455;248627.0;0.76;0.902;A#;0.8690000000000001;-8.386000000000001;Minor;0.0533;140.065;0.0711;Electronic
38.0;0.8240000000000001;0.723;314547.0;0.341;0.912;G#;0.168;-16.29;Major;0.13;;0.88;Jazz
70.0;0.176;0.597;229800.0;0.5329999999999999;0.0;D;0.109;-7.662999999999999;Minor;0.045;139.511;0.8340000000000001;Rock
37.0;0.143;0.731;190710.0;0.2;0.89;B;0.12;-15.669;Major;0.0659;145.88299999999998;0.455;Jazz
66.0;0.288;0.741;319973.0;0.345;0.0;C#;0.1169999999999999;-11.31;Major;0.0754;120.015;0.2769999999999999;Hip-Hop
60.0;0.0024;0.578;275933.0;0.546;0.0;A#;0.0908;-8.149;Minor;0.0552;120.818;0.0819;Hip-Hop
58.0;0.302;0.633;-1.0;0.853;0.0;G#;0.152;-6.4910000000000005;Major;0.389;130.018;0.544;Rap
70.0;0.0108;0.539;228640.0;0.528;0.0;B;0.1169999999999999;-8.113;Minor;0.252;;0.252;Rap
41.0;7.91e-05;0.442;-1.0;0.954;0.000273;A;0.327;-3.77;Minor;0.0558;114.788;0.335;Classical
49.0;0.411;0.629;139605.0;0.477;0.754;G;0.1159999999999999;-10.669;Minor;0.05;79.98;0.157;Jazz
50.0;0.00427;0.753;275504.0;0.529;7.170000000000001e-05;B;0.273;-7.712000000000001;Major;0.105;126.965;0.0537;Hip-Hop
29.0;0.909;0.166;784493.0;0.0663;0.8490000000000001;B;0.12;-24.137;Minor;0.0398;110.627;0.144;Classical
19.0;0.0033399999999999;0.391;270000.0;0.954;0.00307;F;0.301;-2.484;Major;0.148;177.957;0.512;Anime
70.0;0.00461;0.498;231480.0;0.83;0.0;F#;0.139;-5.157;Minor;0.0421;89.34200000000001;0.4529999999999999;Alternative
37.0;0.175;0.61;312373.0;0.647;0.926;C;0.0421;-15.759;Major;0.0378;108.528;0.889;Jazz
47.0;0.00306;0.4529999999999999;265707.0;0.938;0.00318;C;0.132;-5.343999999999999;Major;0.0386;;0.261;Alternative
45.0;0.895;0.638;162427.0;0.262;0.0;G;0.236;-13.275;Minor;0.0622;125.797;0.451;Jazz
42.0;0.286;0.484;201000.0;0.868;1.02e-05;G;0.217;-2.619;Minor;0.0362;122.447;0.471;Alternative
34.0;0.5660000000000001;0.57;467760.0;0.291;0.0283;F#;0.0453;-13.953;Major;0.0425;106.247;0.423;Jazz
46.0;0.0422;0.44;244040.0;0.436;0.0216;A;0.221;-7.85;Major;0.0363;139.688;0.188;Alternative
47.0;0.191;0.71;264227.0;0.441;0.0;E;0.0905;-10.116;Major;0.098;;0.537;Hip-Hop
46.0;0.00262;0.569;238605.0;0.984;0.000337;F#;0.639;-1.82;Major;0.4029999999999999;171.983;0.4029999999999999;Electronic
64.0;0.0329;0.437;205267.0;0.8340000000000001;1.03e-06;F#;0.3829999999999999;-3.807;Major;0.0404;154.053;0.436;Rock
30.0;0.1119999999999999;0.3939999999999999;325733.0;0.348;0.0257;G#;0.294;-10.197;Minor;0.036;127.543;0.5379999999999999;Blues
60.0;0.0324;0.742;-1.0;0.5589999999999999;0.0;F;0.0987;-5.876;Major;0.141;146.923;0.431;Hip-Hop
31.0;0.648;0.519;374320.0;0.895;0.00799;E;0.943;-6.001;Major;0.0723;118.022;0.526;Blues
41.0;0.285;0.423;165200.0;0.507;0.0;D#;0.102;-8.6;Major;0.0319;184.364;0.639;Country
30.0;0.0164;0.5329999999999999;195069.0;0.988;0.0;E;0.29;-3.185;Minor;0.2339999999999999;96.53;0.597;Anime
73.0;0.0204;0.675;228000.0;0.649;0.0;F;0.0959;-10.271;Major;0.0319;116.624;0.596;Rock
50.0;0.183;0.8270000000000001;194496.0;0.5670000000000001;0.0;G;0.121;-5.95;Major;0.276;94.971;0.39;Rap
51.0;0.0121;0.49;232133.0;0.746;0.0;C#;0.0624;-4.9510000000000005;Major;0.0405;81.848;0.331;Alternative
63.0;0.0574;0.825;257827.0;0.636;0.0;E;0.249;-6.417000000000001;Minor;0.221;150.009;0.147;Hip-Hop
44.0;0.77;0.478;246000.0;0.433;0.0;B;0.2189999999999999;-7.16;Major;0.0328;147.918;0.31;Alternative
68.0;0.1939999999999999;0.812;238333.0;0.721;0.0;F#;0.248;-5.084;Major;0.206;94.939;0.772;Rap
0.0;0.964;0.304;68987.0;0.00536;0.0151;F#;0.0561;-34.042;Minor;0.0568;82.853;0.1169999999999999;Classical
38.0;0.0203;0.629;-1.0;0.7190000000000001;0.000195;F;0.182;-6.259;Major;0.0402;164.042;0.6;Country
31.0;0.142;0.4539999999999999;178627.0;0.5710000000000001;0.0001629999999999;C;0.179;-8.977;Major;0.0667;;0.792;Blues
70.0;0.0226;0.6659999999999999;191565.0;0.775;0.0;D;0.254;-5.457999999999999;Minor;0.0979;144.998;0.59;Rap
36.0;0.6659999999999999;0.5539999999999999;157293.0;0.254;5.8200000000000005e-05;E;0.131;-16.202;Major;0.0336;104.69;0.674;Country
30.0;0.0534;0.29;135307.0;0.312;0.7859999999999999;C#;0.3389999999999999;-12.988;Minor;0.0348;209.694;0.0534;Classical
42.0;0.482;0.4429999999999999;415826.0;0.371;0.00223;D;0.0793;-9.793;Major;0.0281;101.878;0.156;Alternative
70.0;0.0977;0.747;232773.0;0.52;0.0537;A#;0.142;-10.523;Minor;0.0357;92.869;0.601;Rap
33.0;0.979;0.414;275133.0;0.245;0.86;D#;0.0714;-19.58;Major;0.0324;105.56;0.501;Classical
58.0;0.0514;0.483;300027.0;0.556;0.163;A#;0.0981;-8.296;Major;0.0323;140.001;0.231;Alternative
65.0;0.00112;0.885;135013.0;0.365;0.0;F#;0.264;-14.107;Major;0.263;100.048;0.637;Rap
42.0;0.989;0.165;-1.0;0.0295;0.937;G;0.084;-28.892;Minor;0.0391;75.828;0.0555;Classical
35.0;0.989;0.342;249280.0;0.068;0.848;F#;0.0843;-21.935;Major;0.0424;67.921;0.0389;Classical
32.0;0.617;0.38;259973.0;0.46;0.928;C;0.134;-12.332;Major;0.0334;160.222;0.406;Jazz
35.0;0.2319999999999999;0.509;254547.0;0.322;0.0;B;0.418;-9.687;Major;0.0313;138.575;0.213;Blues
49.0;0.175;0.421;458493.0;0.563;0.088;A#;0.61;-8.368;Minor;0.133;93.919;0.295;Electronic
38.0;0.0525;0.807;196129.0;0.8270000000000001;0.947;D;0.0799;-5.9270000000000005;Major;0.0843;93.066;0.604;Jazz
54.0;0.0451;0.601;199640.0;0.905;0.000672;C;0.0889;-4.007;Minor;0.0614;120.012;0.75;Rock
31.0;0.0040799999999999;0.799;100453.0;0.461;0.908;G;0.106;-11.425999999999998;Major;0.182;93.038;0.447;Electronic
32.0;0.921;0.147;234960.0;0.397;0.8759999999999999;D#;0.256;-11.19;Major;0.0336;87.637;0.05;Classical
26.0;0.0165;0.247;162733.0;0.982;0.596;C;0.145;-5.063;Major;0.138;148.83100000000002;0.193;Blues
63.0;0.0038399999999999;0.606;238163.0;0.934;0.000154;G;0.0945;-5.524;Major;0.0482;130.088;0.18;Rap
40.0;0.782;0.7190000000000001;133280.0;0.39;0.0;F;0.337;-11.622;Major;0.0526;111.049;0.903;Country
21.0;0.106;0.527;134787.0;0.262;0.1669999999999999;F;0.146;-17.812;Major;0.0394;125.023;0.0394;Anime
39.0;0.986;0.375;186680.0;0.121;0.00394;G#;0.107;-15.591;Major;0.0423;90.815;0.257;Jazz
64.0;0.276;0.8690000000000001;355067.0;0.649;0.0;A#;0.209;-7.954;Minor;0.275;92.296;0.66;Rap
27.0;0.957;0.1119999999999999;402893.0;0.0223;0.943;F;0.0946;-31.527;Major;0.0394;181.717;0.0879;Classical
18.0;0.988;0.61;255238.0;0.0855;0.34;F;0.124;-19.664;Major;0.0349;126.008;0.125;Anime
26.0;0.00168;0.687;-1.0;0.987;0.499;B;0.8009999999999999;-4.876;Major;0.2769999999999999;124.01;0.278;Electronic
41.0;7.68e-05;0.496;274301.0;0.918;0.000124;F;0.121;-3.4730000000000003;Major;0.0573;116.039;0.3379999999999999;Alternative
51.0;0.208;0.322;132147.0;0.555;0.00437;B;0.325;-8.726;Minor;0.129;;0.397;Alternative
41.0;0.647;0.7020000000000001;292917.0;0.547;0.0;A#;0.113;-7.249;Major;0.0338;79.02;0.531;Country
31.0;0.995;0.444;153640.0;0.00979;0.919;E;0.0957;-32.967;Major;0.039;141.768;0.271;Classical
70.0;0.272;0.47;-1.0;0.809;0.00671;G#;0.0491;-6.74;Major;0.0495;151.836;0.49;Rock
47.0;0.0172;0.604;327760.0;0.589;2.69e-06;E;0.249;-6.968999999999999;Minor;0.0269;123.935;0.665;Country
28.0;0.987;0.113;400960.0;0.0749;0.777;B;0.075;-22.675;Major;0.0456;86.059;0.035;Classical
38.0;0.0010199999999999;0.467;229027.0;0.973;0.0357;G;0.0528;-1.236;Minor;0.143;93.153;0.445;Anime
37.0;0.154;0.598;-1.0;0.84;2.52e-06;C#;0.0989;-3.362;Major;0.0335;116.983;0.123;Country
49.0;0.00525;0.728;300520.0;0.7929999999999999;0.0;B;0.1009999999999999;-6.178999999999999;Minor;0.0353;;0.966;Alternative
58.0;0.0963;0.8420000000000001;179573.0;0.585;0.0;C#;0.0849;-7.085;Minor;0.0938;154.019;0.1969999999999999;Rap
52.0;0.0030399999999999;0.267;214987.0;0.8640000000000001;0.0;C;0.1159999999999999;-5.127000000000001;Major;0.0481;146.691;0.531;Alternative
11.0;0.995;0.644;153690.0;0.00121;0.954;C#;0.0839;-28.958;Major;0.149;132.428;0.527;Anime
54.0;0.34;0.532;247680.0;0.505;0.0;C#;0.1169999999999999;-6.361000000000001;Major;0.0293;164.884;0.275;Country
35.0;0.89;0.455;174613.0;0.271;0.2289999999999999;D#;0.0766;-15.999;Major;0.0408;117.309;0.569;Classical
50.0;0.0524;0.638;195976.0;0.711;0.0;C;0.12;-7.626;Major;0.342;78.929;0.585;Rap
26.0;0.632;0.718;235293.0;0.573;0.372;F;0.0553;-7.119;Major;0.0282;120.062;0.687;Anime
36.0;0.0598;0.642;181139.0;0.6940000000000001;0.0203;C;0.175;-8.091000000000001;Major;0.0532;;0.5870000000000001;Electronic
58.0;0.5720000000000001;0.721;272560.0;0.289;0.0;C;0.121;-14.219;Minor;0.0715;119.873;0.508;Hip-Hop
62.0;0.447;0.818;199864.0;0.6729999999999999;0.0;B;0.111;-3.886;Major;0.235;130.035;0.5670000000000001;Rap
40.0;0.0332;0.602;295818.0;0.764;0.0;B;0.337;-5.619;Minor;0.0617;98.053;0.181;Country
28.0;0.821;0.476;446853.0;0.3939999999999999;0.00294;C;0.103;-10.125;Minor;0.0342;156.797;0.382;Jazz
24.0;0.26;0.439;341933.0;0.948;0.0225;C;0.365;-4.095;Major;0.038;104.775;0.81;Blues
40.0;0.000758;0.535;230640.0;0.895;0.83;F#;0.0964;-6.702999999999999;Minor;0.0673;119.639;0.627;Electronic
31.0;0.888;0.2019999999999999;-1.0;0.2319999999999999;0.902;D;0.0903;-19.154;Minor;0.0336;88.348;0.046;Anime
64.0;0.256;0.351;253387.0;0.622;3.44e-05;G#;0.613;-6.495;Minor;0.235;83.375;0.457;Rap
24.0;0.902;0.148;523000.0;0.0799;0.561;G;0.113;-27.348000000000003;Major;0.0459;83.521;0.0398;Classical
44.0;0.0111;0.698;205920.0;0.897;0.396;C;0.6709999999999999;-7.582999999999999;Major;0.0608;126.014;0.387;Electronic
59.0;0.0457;0.611;118560.0;0.5710000000000001;0.0;D;0.127;-8.833;Major;0.1669999999999999;115.01;0.35;Hip-Hop
29.0;0.121;0.327;273133.0;0.638;0.0060799999999999;B;0.0624;-6.38;Major;0.0377;158.11;0.361;Blues
28.0;0.94;0.121;-1.0;0.024;0.7190000000000001;G;0.11;-26.941;Minor;0.033;171.623;0.0395;Classical
63.0;0.105;0.341;334907.0;0.662;0.0;A;0.113;-5.023;Minor;0.0335;;0.2;Alternative
62.0;0.00742;0.596;281960.0;0.8959999999999999;0.00057;C;0.372;-4.635;Major;0.0382;115.092;0.456;Rock
41.0;0.0336;0.652;223773.0;0.574;0.0;G;0.166;-6.15;Major;0.0276;83.054;0.503;Country
26.0;0.0364;0.474;-1.0;0.989;0.8440000000000001;G;0.918;-3.868;Minor;0.305;181.96400000000003;0.128;Electronic
